,hourly_interval,Soil - EC,Soil - Moisture,Soil - Nitrogen,Soil - PH,Soil - Phosphorus,Soil - Potassium,Soil - Temperature,feed
5726,2023-12-30 10:25:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5727,2023-12-30 10:26:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5728,2023-12-30 10:27:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5729,2023-12-30 10:28:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5730,2023-12-30 10:29:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5731,2023-12-30 10:30:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5732,2023-12-30 10:31:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5733,2023-12-30 10:32:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5734,2023-12-30 10:33:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5735,2023-12-30 10:34:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5736,2023-12-30 10:35:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5737,2023-12-30 10:36:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5738,2023-12-30 10:37:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5739,2023-12-30 10:38:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5740,2023-12-30 10:39:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5741,2023-12-30 10:40:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5742,2023-12-30 10:41:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5743,2023-12-30 10:42:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5744,2023-12-30 10:43:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5745,2023-12-30 10:44:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5746,2023-12-30 10:45:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5747,2023-12-30 10:46:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5748,2023-12-30 10:47:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5749,2023-12-30 10:48:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5750,2023-12-30 10:49:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5751,2023-12-30 10:50:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5752,2023-12-30 10:51:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5753,2023-12-30 10:52:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5754,2023-12-30 10:53:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5755,2023-12-30 10:54:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5756,2023-12-30 10:55:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5757,2023-12-30 10:56:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5758,2023-12-30 10:57:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5759,2023-12-30 10:58:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5760,2023-12-30 10:59:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5761,2023-12-30 11:00:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5762,2023-12-30 11:01:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5763,2023-12-30 11:02:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5764,2023-12-30 11:03:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5765,2023-12-30 11:04:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5766,2023-12-30 11:05:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5767,2023-12-30 11:06:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5768,2023-12-30 11:07:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5769,2023-12-30 11:08:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5770,2023-12-30 11:09:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5771,2023-12-30 11:10:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5772,2023-12-30 11:11:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5773,2023-12-30 11:12:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5774,2023-12-30 11:13:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5775,2023-12-30 11:14:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5776,2023-12-30 11:15:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5777,2023-12-30 11:16:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5778,2023-12-30 11:17:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5779,2023-12-30 11:18:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5780,2023-12-30 11:19:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5781,2023-12-30 11:20:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5782,2023-12-30 11:21:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5783,2023-12-30 11:22:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5784,2023-12-30 11:23:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5785,2023-12-30 11:24:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5786,2023-12-30 11:25:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5787,2023-12-30 11:26:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5788,2023-12-30 11:27:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5789,2023-12-30 11:28:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5790,2023-12-30 11:29:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5791,2023-12-30 11:30:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5792,2023-12-30 11:31:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5793,2023-12-30 11:32:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5794,2023-12-30 11:33:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5795,2023-12-30 11:34:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5796,2023-12-30 11:35:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5797,2023-12-30 11:36:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5798,2023-12-30 11:37:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5799,2023-12-30 11:38:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5800,2023-12-30 11:39:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5801,2023-12-30 11:40:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5802,2023-12-30 11:41:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5803,2023-12-30 11:42:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5804,2023-12-30 11:43:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5805,2023-12-30 11:44:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5806,2023-12-30 11:45:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5807,2023-12-30 11:46:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5808,2023-12-30 11:47:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5809,2023-12-30 11:48:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5810,2023-12-30 11:49:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5811,2023-12-30 11:50:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5812,2023-12-30 11:51:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5813,2023-12-30 11:52:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5814,2023-12-30 11:53:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5815,2023-12-30 11:54:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5816,2023-12-30 11:55:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5817,2023-12-30 11:56:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5818,2023-12-30 11:57:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5819,2023-12-30 11:58:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5820,2023-12-30 11:59:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5821,2023-12-30 12:00:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5822,2023-12-30 12:01:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5823,2023-12-30 12:02:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5824,2023-12-30 12:03:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5825,2023-12-30 12:04:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5826,2023-12-30 12:05:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5827,2023-12-30 12:06:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5828,2023-12-30 12:07:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5829,2023-12-30 12:08:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5830,2023-12-30 12:09:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5831,2023-12-30 12:10:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5832,2023-12-30 12:11:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5833,2023-12-30 12:12:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5834,2023-12-30 12:13:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5835,2023-12-30 12:14:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5836,2023-12-30 12:15:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5837,2023-12-30 12:16:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5838,2023-12-30 12:17:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5839,2023-12-30 12:18:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5840,2023-12-30 12:19:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5841,2023-12-30 12:20:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5842,2023-12-30 12:21:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5843,2023-12-30 12:22:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5844,2023-12-30 12:23:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5845,2023-12-30 12:24:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5846,2023-12-30 12:25:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5847,2023-12-30 12:26:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5848,2023-12-30 12:27:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5849,2023-12-30 12:28:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5850,2023-12-30 12:29:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5851,2023-12-30 12:30:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5852,2023-12-30 12:31:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5853,2023-12-30 12:32:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5854,2023-12-30 12:33:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5855,2023-12-30 12:34:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5856,2023-12-30 12:35:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5857,2023-12-30 12:36:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5858,2023-12-30 12:37:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5859,2023-12-30 12:38:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5860,2023-12-30 12:39:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5861,2023-12-30 12:40:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5862,2023-12-30 12:41:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5863,2023-12-30 12:42:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5864,2023-12-30 12:43:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5865,2023-12-30 12:44:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5866,2023-12-30 12:45:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5867,2023-12-30 12:46:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5868,2023-12-30 12:47:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5869,2023-12-30 12:48:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5870,2023-12-30 12:49:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5871,2023-12-30 12:50:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5872,2023-12-30 12:51:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5873,2023-12-30 12:52:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5874,2023-12-30 12:53:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5875,2023-12-30 12:54:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5876,2023-12-30 12:55:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5877,2023-12-30 12:56:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5878,2023-12-30 12:57:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5879,2023-12-30 12:58:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5880,2023-12-30 12:59:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5881,2023-12-30 13:00:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5882,2023-12-30 13:01:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5883,2023-12-30 13:02:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5884,2023-12-30 13:03:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5885,2023-12-30 13:04:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5886,2023-12-30 13:05:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5887,2023-12-30 13:06:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5888,2023-12-30 13:07:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5889,2023-12-30 13:08:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5890,2023-12-30 13:09:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5891,2023-12-30 13:10:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5892,2023-12-30 13:11:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5893,2023-12-30 13:12:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5894,2023-12-30 13:13:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5895,2023-12-30 13:14:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5896,2023-12-30 13:15:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5897,2023-12-30 13:16:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5898,2023-12-30 13:17:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5899,2023-12-30 13:18:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5900,2023-12-30 13:19:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5901,2023-12-30 13:20:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5902,2023-12-30 13:21:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5903,2023-12-30 13:22:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5904,2023-12-30 13:23:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5905,2023-12-30 13:24:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5906,2023-12-30 13:25:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5907,2023-12-30 13:26:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5908,2023-12-30 13:27:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5909,2023-12-30 13:28:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5910,2023-12-30 13:29:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5911,2023-12-30 13:30:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5912,2023-12-30 13:31:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5913,2023-12-30 13:32:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5914,2023-12-30 13:33:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
5915,2023-12-30 13:34:00,11.5,1.0,135.0,7.75675900669876,155.0,97.0,28.5,"7.5g coffee grinds, 15g egg carton cardboard"
